Date,Address,Land Area,Price per m2,Price Total,Subdistrict,Regency
2024-02-29,"Jimbaran, Badung",3075.0,3750000.0,11531250000.0,Jimbaran,Badung
2024-02-29,"Jimbaran, Badung",500.0,7250000.0,3625000000.0,Jimbaran,Badung
2024-02-29,"Lalanglinggah, Tabanan",1000.0,3500000.0,3500000000.0,Lalanglinggah,Tabanan
2024-02-29,"Lalanglinggah, Tabanan",2000.0,3000000.0,6000000000.0,Lalanglinggah,Tabanan
2024-02-29,"Lalanglinggah, Tabanan",6000.0,4000000.0,24000000000.0,Lalanglinggah,Tabanan
2024-02-29,"Lalanglinggah, Tabanan",2000.0,1750000.0,3500000000.0,Lalanglinggah,Tabanan
2024-02-29,"Sanur, Denpasar",150.0,7000000.0,1050000000.0,Sanur,Denpasar
2024-02-29,"Jimbaran, Badung",500.0,3500000.0,1750000000.0,Jimbaran,Badung
2024-02-29,"Panjer, Denpasar",450.0,8500000.0,3825000000.0,Panjer,Denpasar
2024-02-29,"Ketewel, Gianyar",1250.0,6495999.999999999,8119999999.999999,Ketewel,Gianyar
2024-03-30,"Canggu, Badung",392.0,12000000.0,4704000000.0,Canggu,Badung
2024-02-29,"Renon, Denpasar",705.0,15000000.0,10575000000.0,Renon,Denpasar
2024-02-29,"Ungasan, Badung",700.0,5200000.0,3640000000.0,Ungasan,Badung
2024-02-29,"Jimbaran, Badung",100.0,4500000.0,450000000.0,Jimbaran,Badung
2024-02-29,"Pererenan, Badung",550.0,18500000.0,10175000000.0,Pererenan,Badung
2024-02-29,"Benoa, Badung",2580.0,4000000.0,10320000000.0,Benoa,Badung
2024-02-29,"Seminyak, Badung",1600.0,1187500.0,1900000000.0,Seminyak,Badung
2024-02-29,"Ungasan, Badung",450.0,6000000.0,2700000000.0,Ungasan,Badung
2024-02-29,"Sebatu, Gianyar",3800.0,3157894.736842105,12000000000.0,Sebatu,Gianyar
2024-02-29,"Canggu, Badung",300.0,18500000.0,5550000000.0,Canggu,Badung
2024-02-29,"Dajanpeken, Tabanan",4600.0,750000.0,3450000000.0,Dajanpeken,Tabanan
2024-02-29,"Benoa, Badung",556.0,3500000.0,1946000000.0,Benoa,Badung
2024-02-29,"Denpasar Utara, Denpasar",700.0,6571428.571428572,4600000000.0,Denpasar Utara,Denpasar
2024-02-29,"Kerambitan, Tabanan",700.0,3500000.0,2450000000.0,Kerambitan,Tabanan
2024-02-29,"Nusa Dua, Badung",800.0,7500000.0,6000000000.0,Nusa Dua,Badung
2024-02-29,"Denpasar Barat, Denpasar",690.0,15000000.0,10350000000.0,Denpasar Barat,Denpasar
2024-02-29,"Ubud, Gianyar",710.0,8492957.746478872,6030000000.0,Ubud,Gianyar
2024-02-29,"Ungasan, Badung",250.0,6000000.0,1500000000.0,Ungasan,Badung
2024-02-29,"Benoa, Badung",1600.0,5000000.0,8000000000.0,Benoa,Badung
2024-02-29,"Padangsambian , Denpasar",300.0,11666666.666666666,3500000000.0,Padangsambian,Denpasar
2024-02-29,"Renon, Denpasar",926.0,10000000.0,9260000000.0,Renon,Denpasar
2024-02-29,"Benoa, Badung",500.0,6500000.0,3250000000.0,Benoa,Badung
2024-02-29,"Ungasan, Badung",200.0,3750000.0,750000000.0,Ungasan,Badung
2024-04-01,"Tibubeneng, Badung",321.0,9000000.0,2889000000.0,Tibubeneng,Badung
2024-02-29,"Renon, Denpasar",520.0,12500000.0,6500000000.0,Renon,Denpasar
2024-02-29,"Kerambitan, Tabanan",490.0,3500000.0,1715000000.0,Kerambitan,Tabanan
2024-02-29,"Bitera, Gianyar",100.0,2500000.0,250000000.0,Bitera,Gianyar
2024-02-29,"Jimbaran, Badung",2315.0,4492440.6047516195,10400000000.0,Jimbaran,Badung
2024-02-29,"Beraban, Tabanan",1100.0,6400000.0,7040000000.0,Beraban,Tabanan
2024-02-29,"Denpasar Barat, Denpasar",192.0,7031250.0,1350000000.0,Denpasar Barat,Denpasar
2024-02-29,"Penatih, Denpasar",1800.0,7500000.0,13500000000.0,Penatih,Denpasar
2024-02-29,"Jimbaran, Badung",188.0,8989361.70212766,1690000000.0,Jimbaran,Badung
2024-02-29,"Kediri, Tabanan",1300.0,11000000.0,14300000000.0,Kediri,Tabanan
2024-03-30,"Buwit, Tabanan",1640.0,4000000.0,6560000000.0,Buwit,Tabanan
2024-02-29,"Legian, Badung",1000.0,15000000.0,15000000000.0,Legian,Badung
2024-02-29,"Ketewel, Gianyar",1486.0,7000000.0,10402000000.0,Ketewel,Gianyar
2024-02-29,"Ketewel, Gianyar",450.0,7000000.0,3150000000.0,Ketewel,Gianyar
2024-02-29,"Renon, Denpasar",200.0,11500000.0,2300000000.0,Renon,Denpasar
2024-02-29,"Beraban, Tabanan",1100.0,6500000.0,7150000000.0,Beraban,Tabanan
2024-02-29,"Kerambitan, Tabanan",3500.0,1500000.0,5250000000.0,Kerambitan,Tabanan
2024-04-27,"Seminyak, Badung",206.0,14563106.796116505,3000000000.0,Seminyak,Badung
2024-02-29,"Jimbaran, Badung",100.0,3150000.0,315000000.0,Jimbaran,Badung
2024-02-29,"Mumbul, Badung",649.0,7996918.335901387,5190000000.0,Mumbul,Badung
2024-02-29,"Lukluk, Badung",500.0,12000000.0,6000000000.0,Lukluk,Badung
2024-02-29,"Jimbaran, Badung",1000.0,7000000.0,7000000000.0,Jimbaran,Badung
2024-02-29,"Jimbaran, Badung",100.0,4500000.0,450000000.0,Jimbaran,Badung
2024-02-29,"Jimbaran, Badung",500.0,5000000.0,2500000000.0,Jimbaran,Badung
2024-02-29,"Perancak, Jembrana",3070.0,599348.5342019544,1840000000.0,Perancak,Jembrana
2024-02-29,"Gianyar, Gianyar",200.0,3500000.0,700000000.0,Gianyar,Gianyar
2024-02-29,"Lebih, Gianyar",200.0,1250000.0,250000000.0,Lebih,Gianyar
2024-02-29,"Balangan, Badung",204.0,4117647.0588235296,840000000.0,Balangan,Badung
2024-02-29,"Bukit, Badung",1030.0,5000000.0,5150000000.0,Bukit,Badung
2024-02-29,"Peguyangan Kangin, Denpasar",737.0,3799185.8887381274,2800000000.0,Peguyangan Kangin,Denpasar
2024-02-29,"Serongga, Gianyar",200.0,2000000.0,400000000.0,Serongga,Gianyar
2024-02-29,"Jimbaran, Badung",80.0,6875000.0,550000000.0,Jimbaran,Badung
2024-02-29,"Denpasar Barat, Denpasar",260.0,2884615.3846153845,750000000.0,Denpasar Barat,Denpasar
2024-02-29,"Ungasan, Badung",1150.0,1043478.2608695652,1200000000.0,Ungasan,Badung
2024-02-29,"Jimbaran, Badung",165.0,12121212.121212121,2000000000.0,Jimbaran,Badung
2024-02-29,"Panjer, Denpasar",250.0,14000000.0,3500000000.0,Panjer,Denpasar
2024-02-29,"Ketewel, Gianyar",1515.0,5250000.0,7953750000.0,Ketewel,Gianyar
2024-02-29,"Denpasar Barat, Denpasar",200.0,5750000.0,1150000000.0,Denpasar Barat,Denpasar
2024-02-29,"Pecatu, Badung",1000.0,6000000.0,6000000000.0,Pecatu,Badung
2024-02-29,"Kerambitan, Tabanan",2600.0,2850000.0,7410000000.0,Kerambitan,Tabanan
2024-02-29,"Tanah Lot, Tabanan",585.0,2991452.9914529915,1750000000.0,Tanah Lot,Tabanan
2024-02-29,"Ubud, Gianyar",350.0,4000000.0,1400000000.0,Ubud,Gianyar
2024-02-29,"Pecatu, Badung",4005.0,4500000.0,18022500000.0,Pecatu,Badung
2024-02-29,"Tibubeneng, Badung",1725.0,12000000.0,20700000000.0,Tibubeneng,Badung
2024-02-29,"Denpasar Barat, Denpasar",176.0,6500000.0,1144000000.0,Denpasar Barat,Denpasar
2024-02-29,"Denpasar Barat, Denpasar",160.0,8700000.0,1392000000.0,Denpasar Barat,Denpasar
2024-01-30,"Kuta, Badung",500.0,17000000.0,8500000000.0,Kuta,Badung
2024-02-29,"Sukawati, Gianyar",3600.0,2350000.0,8460000000.0,Sukawati,Gianyar
2024-02-29,"Sanur, Denpasar",110.0,10000000.0,1100000000.0,Sanur,Denpasar
2024-02-29,"Ubud, Gianyar",779.0,2439024.3902439023,1900000000.0,Ubud,Gianyar
2024-02-29,"Kuta, Badung",1282.0,9984399.375975039,12800000000.0,Kuta,Badung
2024-02-29,"Selemadeg, Tabanan",2900.0,2348275.8620689656,6810000000.0,Selemadeg,Tabanan
2024-01-30,"Tibubeneng, Badung",139.0,9352517.985611511,1300000000.0,Tibubeneng,Badung
2024-02-29,"Sanur, Denpasar",243.0,6500000.0,1579500000.0,Sanur,Denpasar
2024-02-29,"Kuta Selatan, Badung",381.0,4500000.0,1714500000.0,Kuta Selatan,Badung
2024-02-29,"Kerobokan Kaja, Badung",700.0,6000000.0,4200000000.0,Kerobokan Kaja,Badung
2024-02-29,"Nusa Dua, Badung",381.0,4500000.0,1714500000.0,Nusa Dua,Badung
2024-02-29,"Denpasar Selatan, Denpasar",412.0,9708737.86407767,4000000000.0,Denpasar Selatan,Denpasar
2024-02-29,"Ungasan, Badung",200.0,3850000.0,770000000.0,Ungasan,Badung
2024-02-29,"Abiantuwung, Tabanan",1300.0,11000000.0,14300000000.0,Abiantuwung,Tabanan
2024-02-29,"Singapadu, Gianyar",1000.0,5000000.0,5000000000.0,Singapadu,Gianyar
2024-02-29,"Ubud, Gianyar",4000.0,3500000.0,14000000000.0,Ubud,Gianyar
2024-02-29,"Klungkung, Nusa Lembongan",2000.0,9000000.0,18000000000.0,Nusa Lembongan,Klungkung
2024-02-29,"Ungasan, Badung",200.0,3750000.0,750000000.0,Ungasan,Badung
2024-02-29,"Kerobokan, Badung",220.0,9000000.0,1980000000.0,Kerobokan,Badung
2024-02-29,"Kerobokan, Badung",237.0,8987341.772151899,2130000000.0,Kerobokan,Badung
2024-02-29,"Kuta, Badung",300.0,16000000.0,4800000000.0,Kuta,Badung
2024-02-29,"Blahbatuh, Gianyar",225.0,4248888.888888889,956000000.0,Blahbatuh,Gianyar
2024-02-29,"Ketewel, Gianyar",2942.0,6500000.0,19123000000.0,Ketewel,Gianyar
2024-02-29,"Ungasan, Badung",200.0,3750000.0,750000000.0,Ungasan,Badung
2024-02-29,"Renon, Denpasar",400.0,8750000.0,3500000000.0,Renon,Denpasar
2024-02-29,"Singaraja, Buleleng",1700.0,2058823.5294117648,3500000000.0,Singaraja,Buleleng
2024-02-29,"Renon, Denpasar",240.0,8000000.0,1920000000.0,Renon,Denpasar
2024-02-29,"Renon, Denpasar",343.0,9000000.0,3087000000.0,Renon,Denpasar
2024-02-29,"Renon, Denpasar",417.0,12000000.0,5004000000.0,Renon,Denpasar
2024-02-29,"Sembung, Badung",2450.0,1650000.0,4042500000.0,Sembung,Badung
2024-02-29,"Denpasar Barat, Denpasar",1000.0,7000000.0,7000000000.0,Denpasar Barat,Denpasar
2024-02-29,"Renon, Denpasar",625.0,7500000.0,4687500000.0,Renon,Denpasar
2024-02-29,"Denpasar Barat, Denpasar",2100.0,6250000.0,13125000000.0,Denpasar Barat,Denpasar
2024-02-29,"Sanur, Denpasar",900.0,10000000.0,9000000000.0,Sanur,Denpasar
2024-02-29,"Denpasar Barat, Denpasar",600.0,8000000.0,4800000000.0,Denpasar Barat,Denpasar
2024-02-29,"Pejeng, Gianyar",3800.0,3000000.0,11400000000.0,Pejeng,Gianyar
2024-02-29,"Denpasar Timur, Denpasar",600.0,12000000.0,7200000000.0,Denpasar Timur,Denpasar
2024-02-29,"Panjer, Denpasar",873.0,1592210.7674684995,1390000000.0,Panjer,Denpasar
2024-02-29,"Cemagi, Badung",230.0,13000000.0,2990000000.0,Cemagi,Badung
2024-04-08,"Ubud, Gianyar",2040.0,8088235.294117647,16500000000.0,Ubud,Gianyar
2024-02-29,"Pecatu, Badung",1000.0,3750000.0,3750000000.0,Pecatu,Badung
2024-03-30,"Kuta Utara, Badung",1120.0,13392857.142857144,15000000000.0,Kuta Utara,Badung
2024-02-29,"Denpasar Selatan, Denpasar",600.0,8000000.0,4800000000.0,Denpasar Selatan,Denpasar
2024-02-29,"Denpasar Barat, Denpasar",600.0,7500000.0,4500000000.0,Denpasar Barat,Denpasar
2024-02-29,"Canggu, Badung",270.0,13925925.925925925,3760000000.0,Canggu,Badung
2024-02-29,"Sambirenteng, Buleleng",7000.0,1542857.142857143,10800000000.0,Sambirenteng,Buleleng
2024-02-29,"Ubud, Gianyar",1288.0,8750000.0,11270000000.0,Ubud,Gianyar
2024-02-29,"Tampaksiring, Gianyar",2500.0,1300000.0,3250000000.0,Tampaksiring,Gianyar
2024-02-29,"Tegallalang, Gianyar",3000.0,2650000.0,7950000000.0,Tegallalang,Gianyar
2024-04-22,"Canggu, Badung",321.0,9000000.0,2889000000.0,Canggu,Badung
2024-03-30,"Canggu, Badung",325.0,15476923.076923076,5030000000.0,Canggu,Badung
2024-02-29,"Belimbing, Tabanan",2500.0,480000.0,1200000000.0,Belimbing,Tabanan
2024-02-29,"Canggu, Badung",1350.0,9000000.0,12150000000.0,Canggu,Badung
2024-03-30,"Kediri, Tabanan",500.0,2750000.0,1375000000.0,Kediri,Tabanan
2024-02-29,"Nyanyi, Badung",400.0,9000000.0,3600000000.0,Nyanyi,Badung
2024-02-29,"Saba, Gianyar",1500.0,5500000.0,8250000000.0,Saba,Gianyar
2024-04-15,"Pekutatan, Jembrana",3850.0,2207792.2077922076,8500000000.0,Pekutatan,Jembrana
2024-02-29,"Canggu, Badung",321.0,12500000.0,4012500000.0,Canggu,Badung
2024-02-29,"Jimbaran, Badung",3000.0,5000000.0,15000000000.0,Jimbaran,Badung
2024-02-29,"Kerobokan, Badung",520.0,11000000.0,5720000000.0,Kerobokan,Badung
2024-02-29,"Ubud, Gianyar",1200.0,10000000.0,12000000000.0,Ubud,Gianyar
2024-02-29,"Canggu, Badung",314.0,17000000.0,5338000000.0,Canggu,Badung
2024-02-29,"Kerobokan, Badung",122.0,13934426.229508197,1700000000.0,Kerobokan,Badung
2024-03-30,"Kerambitan, Tabanan",950.0,3200000.0,3040000000.0,Kerambitan,Tabanan
2023-12-01,"Pangkutibah, Tabanan",3075.0,5500000.0,16912500000.0,Pangkutibah,Tabanan
2024-03-30,"Canggu, Badung",311.0,18500000.0,5753500000.0,Canggu,Badung
2024-02-29,"Canggu, Badung",311.0,18500000.0,5753500000.0,Canggu,Badung
2024-02-29,"Jimbaran, Badung",649.0,8000000.0,5192000000.0,Jimbaran,Badung
2024-02-29,"Canggu, Badung",600.0,18500000.0,11100000000.0,Canggu,Badung
2024-04-24,"Canggu, Badung",331.0,10000000.0,3310000000.0,Canggu,Badung
2024-02-29,"Nusa Dua, Badung",381.0,4500000.0,1714500000.0,Nusa Dua,Badung
2024-02-29,"Jimbaran, Badung",720.0,7500000.0,5400000000.0,Jimbaran,Badung
2024-02-29,"Denpasar Barat, Denpasar",790.0,7000000.0,5530000000.0,Denpasar Barat,Denpasar
2024-02-29,"Denpasar Barat, Denpasar",950.0,16000000.0,15200000000.0,Denpasar Barat,Denpasar
2024-02-29,"Singaraja, Buleleng",500.0,1650000.0,825000000.0,Singaraja,Buleleng
2024-02-29,"Sukawati, Gianyar",400.0,3000000.0,1200000000.0,Sukawati,Gianyar
2024-02-29,"Kuta Selatan, Badung",500.0,5500000.0,2750000000.0,Kuta Selatan,Badung
2024-02-29,"Nusa Dua, Badung",100.0,4500000.0,450000000.0,Nusa Dua,Badung
2024-04-22,"Nusa Dua, Badung",250.0,3800000.0,950000000.0,Nusa Dua,Badung
2024-02-29,"Kuta, Badung",800.0,3500000.0,2800000000.0,Kuta,Badung
2024-02-29,"Selemadeg, Tabanan",2900.0,2348275.8620689656,6810000000.0,Selemadeg,Tabanan
2024-02-29,"Ungasan, Badung",3000.0,3500000.0,10500000000.0,Ungasan,Badung
2024-02-29,"Ungasan, Badung",463.0,9244060.475161988,4280000000.0000005,Ungasan,Badung
2024-02-29,"Sumerta Kelod, Denpasar",640.0,15000000.0,9600000000.0,Sumerta Kelod,Denpasar
2024-02-29,"Beraban, Tabanan",1500.0,8866666.666666666,13300000000.0,Beraban,Tabanan
2024-02-29,"Denpasar Timur, Denpasar",265.0,4700000.0,1245500000.0,Denpasar Timur,Denpasar
2024-02-29,"Nusa Penida, Klungkung",1000.0,2500000.0,2500000000.0,Nusa Penida,Klungkung
2024-02-29,"Nusa Penida, Klungkung",2000.0,1000000.0,2000000000.0,Nusa Penida,Klungkung
2024-02-29,"Subagan, Karangasem",250.0,1400000.0,350000000.0,Subagan,Karangasem
2024-02-29,"Ungasan, Badung",200.0,3750000.0,750000000.0,Ungasan,Badung
2024-02-29,"Pererenan, Badung",1000.0,19000000.0,19000000000.0,Pererenan,Badung
2024-02-29,"Jimbaran, Badung",3000.0,5000000.0,15000000000.0,Jimbaran,Badung
2024-02-29,"Kemenuh, Gianyar",4200.0,3000000.0,12600000000.0,Kemenuh,Gianyar
2024-02-29,"Kesiman, Denpasar",240.0,7500000.0,1800000000.0,Kesiman,Denpasar
2024-02-29,"Kemenuh, Gianyar",4200.0,3000000.0,12600000000.0,Kemenuh,Gianyar
2024-02-29,"Ubud, Gianyar",490.0,3877551.0204081633,1900000000.0,Ubud,Gianyar
2024-02-29,"Beraban, Tabanan",950.0,3000000.0,2850000000.0,Beraban,Tabanan
2024-02-29,"Ubud, Gianyar",1700.0,123529.41176470589,210000000.0,Ubud,Gianyar
2024-02-29,"Cemagi, Badung",4840.0,5495867.768595042,26600000000.0,Cemagi,Badung
2024-04-25,"Bedugul, Tabanan",1000.0,1650000.0,1650000000.0,Bedugul,Tabanan
2024-02-29,"Ubud, Gianyar",765.0,1699346.4052287582,1300000000.0,Ubud,Gianyar
2024-02-29,"Soka, Tabanan",4040.0,1350000.0,5454000000.0,Soka,Tabanan
2024-02-29,"Denpasar Utara, Denpasar",3151.0,8886067.914947636,28000000000.0,Denpasar Utara,Denpasar
2024-02-29,"Nusa Penida, Semarapura",2000.0,1500000.0,3000000000.0,Nusa Penida,Klungkung
2024-02-29,"Denpasar Timur, Denpasar",150.0,9000000.0,1350000000.0,Denpasar Timur,Denpasar
2024-02-29,"Tibubiyu, Tabanan",2000.0,6500000.0,13000000000.0,Tibubiyu,Tabanan
2024-02-29,"Kediri, Tabanan",200.0,2900000.0,580000000.0,Kediri,Tabanan
2024-02-29,"Gunung Salak, Badung",75.0,9000000.0,675000000.0,Gunung Salak,Badung
2024-02-29,"Jimbaran, Badung",100.0,4800000.0,480000000.0,Jimbaran,Badung
2024-02-29,"Jimbaran, Badung",130.0,4750000.0,617500000.0,Jimbaran,Badung
2024-02-29,"Sanur, Denpasar",150.0,8000000.0,1200000000.0,Sanur,Denpasar
2024-02-29,"Kemenuh, Gianyar",4200.0,3000000.0,12600000000.0,Kemenuh,Gianyar
2024-02-29,"Renon, Denpasar",691.0,9985528.219971057,6900000000.0,Renon,Denpasar
2024-02-29,"Gubug, Tabanan",150.0,3000000.0,450000000.0,Gubug,Tabanan
2024-02-29,"Bongan, Tabanan",300.0,3500000.0,1050000000.0,Bongan,Tabanan
2024-02-29,"Renon, Denpasar",100.0,12500000.0,1250000000.0,Renon,Denpasar
2024-02-29,"Belalang, Tabanan",1900.0,6473684.2105263155,12300000000.0,Belalang,Tabanan
2024-02-29,"Canggu, Badung",200.0,17500000.0,3500000000.0,Canggu,Badung
2024-02-29,"Nusa Dua, Badung",3000.0,4233333.333333333,12700000000.0,Nusa Dua,Badung
2024-02-29,"Kerobokan, Badung",300.0,7900000.0,2370000000.0,Kerobokan,Badung
2024-02-29,"Bedugul, Tabanan",2500.0,3250000.0,8125000000.0,Bedugul,Tabanan
2024-02-29,"Singapadu, Gianyar",1000.0,5000000.0,5000000000.0,Singapadu,Gianyar
2024-02-29,"Denpasar Barat, Denpasar",540.0,8000000.0,4320000000.0,Denpasar Barat,Denpasar
2024-02-29,"Ungasan, Badung",200.0,3750000.0,750000000.0,Ungasan,Badung
2024-02-29,"Nusa Dua, Badung",100.0,4500000.0,450000000.0,Nusa Dua,Badung
2024-03-30,"Canggu, Badung",100.0,7000000.0,700000000.0,Canggu,Badung
2024-02-29,"Kediri, Tabanan",1090.0,9000000.0,9810000000.0,Kediri,Tabanan
2024-02-29,"Legian, Badung",1160.0,10000000.0,11600000000.0,Legian,Badung
2024-02-29,"Uluwatu, Badung",1000.0,15000000.0,15000000000.0,Uluwatu,Badung
2024-02-29,"Renon, Denpasar",310.0,8500000.0,2635000000.0,Renon,Denpasar
2024-02-29,"Renon, Denpasar",100.0,16500000.0,1650000000.0,Renon,Denpasar
2024-02-29,"Sanur, Denpasar",1500.0,7000000.0,10500000000.0,Sanur,Denpasar
2024-02-29,"Tuban, Badung",200.0,16500000.0,3300000000.0,Tuban,Badung
2024-02-29,"Pererenan, Badung",625.0,16960000.0,10600000000.0,Pererenan,Badung
2024-02-29,"Canggu, Badung",750.0,14933333.333333334,11200000000.0,Canggu,Badung
2024-02-29,"Kediri, Tabanan",400.0,9000000.0,3600000000.0,Kediri,Tabanan
2024-02-29,"Tanah Lot, Tabanan",1900.0,6500000.0,12350000000.0,Tanah Lot,Tabanan
2024-03-30,"Kediri, Tabanan",400.0,9000000.0,3600000000.0,Kediri,Tabanan
2024-02-29,"Jimbaran, Badung",3000.0,5000000.0,15000000000.0,Jimbaran,Badung
2024-02-29,"Jimbaran, Badung",200.0,7800000.0,1560000000.0,Jimbaran,Badung
2024-02-29,"Ubud, Gianyar",350.0,3800000.0,1330000000.0,Ubud,Gianyar
2024-02-29,"Belalang, Tabanan",1090.0,9000000.0,9810000000.0,Belalang,Tabanan
2024-02-29,"Dalung, Badung",200.0,4600000.0,920000000.0,Dalung,Badung
2024-02-29,"Ungasan, Badung",200.0,3750000.0,750000000.0,Ungasan,Badung
2024-04-29,"Kuta, Badung",325.0,11000000.0,3575000000.0,Kuta,Badung
2024-04-29,"Kuta, Badung",300.0,19000000.0,5700000000.0,Kuta,Badung
2024-02-29,"Nusa Penida, Klungkung",205.0,5500000.0,1127500000.0,Nusa Penida,Klungkung
2024-04-29,"Kuta, Badung",415.0,16385542.168674698,6800000000.0,Kuta,Badung
2024-02-29,"Padangsambian , Denpasar",600.0,7500000.0,4500000000.0,Padangsambian,Denpasar
2024-02-29,"Ungasan, Badung",300.0,3600000.0,1080000000.0,Ungasan,Badung
2024-02-29,"Sanur, Denpasar",1500.0,7000000.0,10500000000.0,Sanur,Denpasar
2024-03-30,"Canggu, Badung",2608.0,11503067.484662578,30000000000.0,Canggu,Badung
2024-03-30,"Ungasan, Badung",200.0,4500000.0,900000000.0,Ungasan,Badung
2024-02-29,"Kuta Selatan, Badung",1400.0,4250000.0,5950000000.0,Kuta Selatan,Badung
2024-02-29,"Kuta Utara, Badung",350.0,13500000.0,4725000000.0,Kuta Utara,Badung
2024-02-29,"Sanur, Denpasar",150.0,7000000.0,1050000000.0,Sanur,Denpasar
2024-02-29,"Abang, Karangasem",200.0,1000000.0,200000000.0,Abang,Karangasem
2024-02-29,"Jimbaran, Badung",250.0,3900000.0,975000000.0,Jimbaran,Badung
2024-02-29,"Singaraja, Buleleng",1000.0,1000000.0,1000000000.0,Singaraja,Buleleng
2024-01-30,"Ungasan, Badung",1400.0,3000000.0,4200000000.0,Ungasan,Badung
2024-02-29,"Medewi, Jembrana",3875.0,3750000.0,14531250000.0,Medewi,Jembrana
2024-02-29,"Nusa Dua, Badung",1410.0,7500000.0,10575000000.0,Nusa Dua,Badung
2024-02-29,"Canggu, Badung",275.0,13490909.090909092,3710000000.0,Canggu,Badung
2024-02-29,"Kerambitan, Tabanan",100.0,2700000.0,270000000.0,Kerambitan,Tabanan
2024-02-29,"Batuaji, Tabanan",2600.0,1500000.0,3900000000.0,Batuaji,Tabanan
2024-02-29,"Ungasan, Badung",200.0,15000000.0,3000000000.0,Ungasan,Badung
2024-02-29,"Nusa Penida, Klungkung",2000.0,1000000.0,2000000000.0,Nusa Penida,Klungkung
2024-02-29,"Nusa Penida, Klungkung",1000.0,2500000.0,2500000000.0,Nusa Penida,Klungkung
2024-02-29,"Cemagi, Badung",1800.0,7500000.0,13500000000.0,Cemagi,Badung
2024-02-29,"Dalung, Badung",198.0,6500000.0,1287000000.0,Dalung,Badung
2024-02-29,"Renon, Denpasar",180.0,12222222.222222222,2200000000.0,Renon,Denpasar
2024-02-29,"Pererenan, Badung",2600.0,11538461.538461538,30000000000.0,Pererenan,Badung
2024-02-29,"Sukawati, Gianyar",1000.0,2850000.0,2850000000.0,Sukawati,Gianyar
2024-02-29,"Babahan, Tabanan",200.0,13250000.0,2650000000.0,Babahan,Tabanan
2024-02-29,"Kemenuh, Gianyar",4200.0,3000000.0,12600000000.0,Kemenuh,Gianyar
2024-02-29,"Ubud, Gianyar",2400.0,412500.0,990000000.0,Ubud,Gianyar
2024-02-29,"Kerobokan Kelod, Badung",520.0,11000000.0,5720000000.0,Kerobokan Kelod,Badung
2024-03-30,"Ubud, Gianyar",1440.0,6500000.0,9360000000.0,Ubud,Gianyar
2024-03-30,"Denpasar Selatan, Denpasar",520.0,9500000.0,4940000000.0,Denpasar Selatan,Denpasar
2024-03-30,"Denpasar Selatan, Denpasar",520.0,9500000.0,4940000000.0,Denpasar Selatan,Denpasar
2024-02-29,"Pererenan, Badung",3280.0,5975609.756097561,19600000000.0,Pererenan,Badung
2024-02-29,"Ungasan, Badung",100.0,4000000.0,400000000.0,Ungasan,Badung
2024-02-29,"Medewi, Jembrana",3875.0,3741935.4838709678,14500000000.0,Medewi,Jembrana
2024-02-29,"Pecatu, Badung",1100.0,4850000.0,5335000000.0,Pecatu,Badung
2024-02-29,"Jimbaran, Badung",325.0,5230769.230769231,1700000000.0,Jimbaran,Badung
2024-02-29,"Pecatu, Badung",400.0,16000000.0,6400000000.0,Pecatu,Badung
2024-02-29,"Pecatu, Badung",748.0,15909090.909090908,11900000000.0,Pecatu,Badung
2024-02-29,"Peguyangan Kaja, Denpasar",200.0,5990000.0,1198000000.0,Peguyangan Kaja,Denpasar
2024-02-29,"Denpasar Timur, Denpasar",150.0,6000000.0,900000000.0,Denpasar Timur,Denpasar
2024-02-29,"Ubud, Gianyar",3240.0,3500000.0,11340000000.0,Ubud,Gianyar
2024-02-29,"Goa Gong, Badung",3600.0,2700000.0,9720000000.0,Goa Gong,Badung
2024-02-29,"Ungasan, Badung",2000.0,5000000.0,10000000000.0,Ungasan,Badung
2024-02-29,"Sukawati, Gianyar",1000.0,1800000.0,1800000000.0,Sukawati,Gianyar
2024-02-29,"Payangan, Gianyar",900.0,850000.0,765000000.0,Payangan,Gianyar
2024-02-29,"Ketewel, Gianyar",2495.0,7494989.97995992,18700000000.0,Ketewel,Gianyar
2024-02-29,"Batuan, Gianyar",2980.0,2800000.0,8344000000.0,Batuan,Gianyar
2024-02-29,"Tegallalang, Gianyar",5800.0,2017241.3793103448,11700000000.0,Tegallalang,Gianyar
2024-02-29,"Batuan, Gianyar",2980.0,2798657.7181208055,8340000000.0,Batuan,Gianyar
2023-12-31,"Nusa Dua, Badung",200.0,7500000.0,1500000000.0,Nusa Dua,Badung
2024-02-29,"Dalung, Badung",210.0,6500000.0,1365000000.0,Dalung,Badung
2024-02-29,"Tegallalang, Gianyar",5800.0,400000.0,2320000000.0,Tegallalang,Gianyar
2024-04-27,"Jimbaran, Badung",215.0,4000000.0,860000000.0,Jimbaran,Badung
2024-02-29,"Selemadeg, Tabanan",6600.0,1200000.0,7920000000.0,Selemadeg,Tabanan
2024-02-29,"Canggu, Badung",314.0,17000000.0,5338000000.0,Canggu,Badung
2024-02-29,"Denpasar Barat, Denpasar",820.0,7000000.0,5740000000.0,Denpasar Barat,Denpasar
2024-03-30,"Ungasan, Badung",200.0,3750000.0,750000000.0,Ungasan,Badung
2024-02-29,"Seminyak, Badung",1200.0,12500000.0,15000000000.0,Seminyak,Badung
